 Year , Month , Day ,Period,Flex Down
2040,10,6,4,122.8442344
2040,10,6,5,118.450333
2040,10,6,6,109.2758578
2040,10,6,7,120.582144
2040,10,6,8,116.8320654
2040,10,6,9,157.7081869
2040,10,6,10,146.0207197
2040,10,6,11,141.9884953
2040,10,6,12,180
2040,10,6,13,137.3649006
2040,10,6,14,143.0328138
2040,10,6,15,140.082401
2040,10,6,16,114.1734559
2040,10,6,17,149.9927278
2040,10,6,18,158.4252919
2040,10,6,19,123.7476693
2040,10,6,20,126.5126989
2040,10,6,21,140.8487395
2040,10,6,22,137.3656581
2040,10,6,23,127.9419856
2040,10,6,24,153.4513819
2040,10,7,1,137.7400221
2040,10,7,2,141.6639328
2040,10,7,3,145.0888809
2040,10,7,4,122.8442344
2040,10,7,5,118.450333
2040,10,7,6,109.2758578
2040,10,7,7,120.582144
2040,10,7,8,116.8320654
2040,10,7,9,157.7081869
2040,10,7,10,146.0207197
2040,10,7,11,141.9884953
2040,10,7,12,180
2040,10,7,13,137.3649006
2040,10,7,14,143.0328138
2040,10,7,15,140.082401
2040,10,7,16,114.1734559
2040,10,7,17,149.9927278
2040,10,7,18,158.4252919
2040,10,7,19,123.7476693
2040,10,7,20,126.5126989
2040,10,7,21,140.8487395
2040,10,7,22,137.3656581
2040,10,7,23,127.9419856
2040,10,7,24,153.4513819
2040,10,8,1,137.7400221
2040,10,8,2,141.6639328
2040,10,8,3,145.0888809
2040,10,8,4,122.8442344
2040,10,8,5,118.450333
2040,10,8,6,109.2758578
2040,10,8,7,120.582144
2040,10,8,8,116.8320654
2040,10,8,9,157.7081869
2040,10,8,10,146.0207197
2040,10,8,11,141.9884953
2040,10,8,12,180
2040,10,8,13,137.3649006
2040,10,8,14,143.0328138
2040,10,8,15,140.082401
2040,10,8,16,114.1734559
2040,10,8,17,149.9927278
2040,10,8,18,158.4252919
2040,10,8,19,123.7476693
2040,10,8,20,126.5126989
2040,10,8,21,140.8487395
2040,10,8,22,137.3656581
2040,10,8,23,127.9419856
2040,10,8,24,153.4513819
2040,10,9,1,137.7400221
2040,10,9,2,141.6639328
2040,10,9,3,145.0888809
2040,10,9,4,122.8442344
2040,10,9,5,118.450333
2040,10,9,6,109.2758578
2040,10,9,7,120.582144
2040,10,9,8,116.8320654
2040,10,9,9,157.7081869
2040,10,9,10,146.0207197
2040,10,9,11,141.9884953
2040,10,9,12,180
2040,10,9,13,137.3649006
2040,10,9,14,143.0328138
2040,10,9,15,140.082401
2040,10,9,16,114.1734559
2040,10,9,17,149.9927278
2040,10,9,18,158.4252919
2040,10,9,19,123.7476693
2040,10,9,20,126.5126989
2040,10,9,21,140.8487395
2040,10,9,22,137.3656581
2040,10,9,23,127.9419856
2040,10,9,24,153.4513819
2040,10,10,1,137.7400221
2040,10,10,2,141.6639328
2040,10,10,3,145.0888809
2040,10,10,4,122.8442344
2040,10,10,5,118.450333
2040,10,10,6,109.2758578
2040,10,10,7,120.582144
2040,10,10,8,116.8320654
2040,10,10,9,157.7081869
2040,10,10,10,146.0207197
2040,10,10,11,141.9884953
2040,10,10,12,180
2040,10,10,13,137.3649006
2040,10,10,14,143.0328138
2040,10,10,15,140.082401
2040,10,10,16,114.1734559
2040,10,10,17,149.9927278
2040,10,10,18,158.4252919
2040,10,10,19,123.7476693
2040,10,10,20,126.5126989
2040,10,10,21,140.8487395
2040,10,10,22,137.3656581
2040,10,10,23,127.9419856
2040,10,10,24,153.4513819
2040,10,11,1,137.7400221
2040,10,11,2,141.6639328
2040,10,11,3,145.0888809
2040,10,11,4,122.8442344
2040,10,11,5,118.450333
2040,10,11,6,109.2758578
2040,10,11,7,120.582144
2040,10,11,8,116.8320654
2040,10,11,9,157.7081869
2040,10,11,10,146.0207197
2040,10,11,11,141.9884953
2040,10,11,12,180
2040,10,11,13,137.3649006
2040,10,11,14,143.0328138
2040,10,11,15,140.082401
2040,10,11,16,114.1734559
2040,10,11,17,149.9927278
2040,10,11,18,158.4252919
2040,10,11,19,123.7476693
2040,10,11,20,126.5126989
2040,10,11,21,140.8487395
2040,10,11,22,137.3656581
2040,10,11,23,127.9419856
2040,10,11,24,153.4513819
2040,10,12,1,137.7400221
2040,10,12,2,141.6639328
2040,10,12,3,145.0888809
2040,10,12,4,122.8442344
2040,10,12,5,118.450333
2040,10,12,6,109.2758578
2040,10,12,7,120.582144
2040,10,12,8,116.8320654
2040,10,12,9,157.7081869
2040,10,12,10,146.0207197
2040,10,12,11,141.9884953
2040,10,12,12,180
2040,10,12,13,137.3649006
2040,10,12,14,143.0328138
2040,10,12,15,140.082401
2040,10,12,16,114.1734559
2040,10,12,17,149.9927278
2040,10,12,18,158.4252919
2040,10,12,19,123.7476693
2040,10,12,20,126.5126989
2040,10,12,21,140.8487395
2040,10,12,22,137.3656581
2040,10,12,23,127.9419856
2040,10,12,24,153.4513819
2040,10,13,1,137.7400221
2040,10,13,2,141.6639328
2040,10,13,3,145.0888809
2040,10,13,4,122.8442344
2040,10,13,5,118.450333
2040,10,13,6,109.2758578
2040,10,13,7,120.582144
2040,10,13,8,116.8320654
2040,10,13,9,157.7081869
2040,10,13,10,146.0207197
2040,10,13,11,141.9884953
2040,10,13,12,180
2040,10,13,13,137.3649006
2040,10,13,14,143.0328138
2040,10,13,15,140.082401
2040,10,13,16,114.1734559
2040,10,13,17,149.9927278
2040,10,13,18,158.4252919
2040,10,13,19,123.7476693
2040,10,13,20,126.5126989
2040,10,13,21,140.8487395
2040,10,13,22,137.3656581
2040,10,13,23,127.9419856
2040,10,13,24,153.4513819
2040,10,14,1,137.7400221
2040,10,14,2,141.6639328
2040,10,14,3,145.0888809
2040,10,14,4,122.8442344
2040,10,14,5,118.450333
2040,10,14,6,109.2758578
2040,10,14,7,120.582144
2040,10,14,8,116.8320654
2040,10,14,9,157.7081869
2040,10,14,10,146.0207197
2040,10,14,11,141.9884953
2040,10,14,12,180
2040,10,14,13,137.3649006
2040,10,14,14,143.0328138
2040,10,14,15,140.082401
2040,10,14,16,114.1734559
2040,10,14,17,149.9927278
2040,10,14,18,158.4252919
2040,10,14,19,123.7476693
2040,10,14,20,126.5126989
2040,10,14,21,140.8487395
2040,10,14,22,137.3656581
2040,10,14,23,127.9419856
2040,10,14,24,153.4513819
2040,10,15,1,137.7400221
2040,10,15,2,141.6639328
2040,10,15,3,145.0888809
2040,10,15,4,122.8442344
2040,10,15,5,118.450333
2040,10,15,6,109.2758578
2040,10,15,7,120.582144
2040,10,15,8,116.8320654
2040,10,15,9,157.7081869
2040,10,15,10,146.0207197
2040,10,15,11,141.9884953
2040,10,15,12,180
2040,10,15,13,137.3649006
2040,10,15,14,143.0328138
2040,10,15,15,140.082401
2040,10,15,16,114.1734559
2040,10,15,17,149.9927278
2040,10,15,18,158.4252919
2040,10,15,19,123.7476693
2040,10,15,20,126.5126989
2040,10,15,21,140.8487395
2040,10,15,22,137.3656581
2040,10,15,23,127.9419856
2040,10,15,24,153.4513819
2040,10,16,1,137.7400221
2040,10,16,2,141.6639328
2040,10,16,3,145.0888809
2040,10,16,4,122.8442344
2040,10,16,5,118.450333
2040,10,16,6,109.2758578
2040,10,16,7,120.582144
2040,10,16,8,116.8320654
2040,10,16,9,157.7081869
2040,10,16,10,146.0207197
2040,10,16,11,141.9884953
2040,10,16,12,180
2040,10,16,13,137.3649006
2040,10,16,14,143.0328138
2040,10,16,15,140.082401
2040,10,16,16,114.1734559
2040,10,16,17,149.9927278
2040,10,16,18,158.4252919
2040,10,16,19,123.7476693
2040,10,16,20,126.5126989
2040,10,16,21,140.8487395
2040,10,16,22,137.3656581
2040,10,16,23,127.9419856
2040,10,16,24,153.4513819
2040,10,17,1,137.7400221
2040,10,17,2,141.6639328
2040,10,17,3,145.0888809
2040,10,17,4,122.8442344
2040,10,17,5,118.450333
2040,10,17,6,109.2758578
2040,10,17,7,120.582144
2040,10,17,8,116.8320654
2040,10,17,9,157.7081869
2040,10,17,10,146.0207197
2040,10,17,11,141.9884953
2040,10,17,12,180
2040,10,17,13,137.3649006
2040,10,17,14,143.0328138
2040,10,17,15,140.082401
2040,10,17,16,114.1734559
2040,10,17,17,149.9927278
2040,10,17,18,158.4252919
2040,10,17,19,123.7476693
2040,10,17,20,126.5126989
2040,10,17,21,140.8487395
2040,10,17,22,137.3656581
2040,10,17,23,127.9419856
2040,10,17,24,153.4513819
2040,10,18,1,137.7400221
2040,10,18,2,141.6639328
2040,10,18,3,145.0888809
2040,10,18,4,122.8442344
2040,10,18,5,118.450333
2040,10,18,6,109.2758578
2040,10,18,7,120.582144
2040,10,18,8,116.8320654
2040,10,18,9,157.7081869
2040,10,18,10,146.0207197
2040,10,18,11,141.9884953
2040,10,18,12,180
2040,10,18,13,137.3649006
2040,10,18,14,143.0328138
2040,10,18,15,140.082401
2040,10,18,16,114.1734559
2040,10,18,17,149.9927278
2040,10,18,18,158.4252919
2040,10,18,19,123.7476693
2040,10,18,20,126.5126989
2040,10,18,21,140.8487395
2040,10,18,22,137.3656581
2040,10,18,23,127.9419856
2040,10,18,24,153.4513819
2040,10,19,1,137.7400221
2040,10,19,2,141.6639328
2040,10,19,3,145.0888809
2040,10,19,4,122.8442344
2040,10,19,5,118.450333
2040,10,19,6,109.2758578
2040,10,19,7,120.582144
2040,10,19,8,116.8320654
2040,10,19,9,157.7081869
2040,10,19,10,146.0207197
2040,10,19,11,141.9884953
2040,10,19,12,180
2040,10,19,13,137.3649006
2040,10,19,14,143.0328138
2040,10,19,15,140.082401
2040,10,19,16,114.1734559
2040,10,19,17,149.9927278
2040,10,19,18,158.4252919
2040,10,19,19,123.7476693
2040,10,19,20,126.5126989
2040,10,19,21,140.8487395
2040,10,19,22,137.3656581
2040,10,19,23,127.9419856
2040,10,19,24,153.4513819
2040,10,20,1,137.7400221
2040,10,20,2,141.6639328
2040,10,20,3,145.0888809
2040,10,20,4,122.8442344
2040,10,20,5,118.450333
2040,10,20,6,109.2758578
2040,10,20,7,120.582144
2040,10,20,8,116.8320654
2040,10,20,9,157.7081869
2040,10,20,10,146.0207197
2040,10,20,11,141.9884953
2040,10,20,12,180
2040,10,20,13,137.3649006
2040,10,20,14,143.0328138
2040,10,20,15,140.082401
2040,10,20,16,114.1734559
2040,10,20,17,149.9927278
2040,10,20,18,158.4252919
2040,10,20,19,123.7476693
2040,10,20,20,126.5126989
2040,10,20,21,140.8487395
2040,10,20,22,137.3656581
2040,10,20,23,127.9419856
2040,10,20,24,153.4513819
2040,10,21,1,137.7400221
2040,10,21,2,141.6639328
2040,10,21,3,145.0888809
2040,10,21,4,122.8442344
2040,10,21,5,118.450333
2040,10,21,6,109.2758578
2040,10,21,7,120.582144
2040,10,21,8,116.8320654
2040,10,21,9,157.7081869
2040,10,21,10,146.0207197
2040,10,21,11,141.9884953
2040,10,21,12,180
2040,10,21,13,137.3649006
2040,10,21,14,143.0328138
2040,10,21,15,140.082401
2040,10,21,16,114.1734559
2040,10,21,17,149.9927278
2040,10,21,18,158.4252919
2040,10,21,19,123.7476693
2040,10,21,20,126.5126989
2040,10,21,21,140.8487395
2040,10,21,22,137.3656581
2040,10,21,23,127.9419856
2040,10,21,24,153.4513819
2040,10,22,1,137.7400221
2040,10,22,2,141.6639328
2040,10,22,3,145.0888809
2040,10,22,4,122.8442344
2040,10,22,5,118.450333
2040,10,22,6,109.2758578
2040,10,22,7,120.582144
2040,10,22,8,116.8320654
2040,10,22,9,157.7081869
2040,10,22,10,146.0207197
2040,10,22,11,141.9884953
2040,10,22,12,180
2040,10,22,13,137.3649006
2040,10,22,14,143.0328138
2040,10,22,15,140.082401
2040,10,22,16,114.1734559
2040,10,22,17,149.9927278
2040,10,22,18,158.4252919
2040,10,22,19,123.7476693
2040,10,22,20,126.5126989
2040,10,22,21,140.8487395
2040,10,22,22,137.3656581
2040,10,22,23,127.9419856
2040,10,22,24,153.4513819
2040,10,23,1,137.7400221
2040,10,23,2,141.6639328
2040,10,23,3,145.0888809
2040,10,23,4,122.8442344
2040,10,23,5,118.450333
2040,10,23,6,109.2758578
2040,10,23,7,120.582144
2040,10,23,8,116.8320654
2040,10,23,9,157.7081869
2040,10,23,10,146.0207197
2040,10,23,11,141.9884953
2040,10,23,12,180
2040,10,23,13,137.3649006
2040,10,23,14,143.0328138
2040,10,23,15,140.082401
2040,10,23,16,114.1734559
2040,10,23,17,149.9927278
2040,10,23,18,158.4252919
2040,10,23,19,123.7476693
2040,10,23,20,126.5126989
2040,10,23,21,140.8487395
2040,10,23,22,137.3656581
2040,10,23,23,127.9419856
2040,10,23,24,153.4513819
2040,10,24,1,137.7400221
2040,10,24,2,141.6639328
2040,10,24,3,145.0888809
2040,10,24,4,122.8442344
2040,10,24,5,118.450333
2040,10,24,6,109.2758578
2040,10,24,7,120.582144
2040,10,24,8,116.8320654
2040,10,24,9,157.7081869
2040,10,24,10,146.0207197
2040,10,24,11,141.9884953
2040,10,24,12,180
2040,10,24,13,137.3649006
2040,10,24,14,143.0328138
2040,10,24,15,140.082401
2040,10,24,16,114.1734559
2040,10,24,17,149.9927278
2040,10,24,18,158.4252919
2040,10,24,19,123.7476693
2040,10,24,20,126.5126989
2040,10,24,21,140.8487395
2040,10,24,22,137.3656581
2040,10,24,23,127.9419856
2040,10,24,24,153.4513819
2040,10,25,1,137.7400221
2040,10,25,2,141.6639328
2040,10,25,3,145.0888809
2040,10,25,4,122.8442344
2040,10,25,5,118.450333
2040,10,25,6,109.2758578
2040,10,25,7,120.582144
2040,10,25,8,116.8320654
2040,10,25,9,157.7081869
2040,10,25,10,146.0207197
2040,10,25,11,141.9884953
2040,10,25,12,180
2040,10,25,13,137.3649006
2040,10,25,14,143.0328138
2040,10,25,15,140.082401
2040,10,25,16,114.1734559
2040,10,25,17,149.9927278
2040,10,25,18,158.4252919
2040,10,25,19,123.7476693
2040,10,25,20,126.5126989
2040,10,25,21,140.8487395
2040,10,25,22,137.3656581
2040,10,25,23,127.9419856
2040,10,25,24,153.4513819
2040,10,26,1,137.7400221
2040,10,26,2,141.6639328
2040,10,26,3,145.0888809
2040,10,26,4,122.8442344
2040,10,26,5,118.450333
2040,10,26,6,109.2758578
2040,10,26,7,120.582144
2040,10,26,8,116.8320654
2040,10,26,9,157.7081869
2040,10,26,10,146.0207197
2040,10,26,11,141.9884953
2040,10,26,12,180
2040,10,26,13,137.3649006
2040,10,26,14,143.0328138
2040,10,26,15,140.082401
2040,10,26,16,114.1734559
2040,10,26,17,149.9927278
2040,10,26,18,158.4252919
2040,10,26,19,123.7476693
2040,10,26,20,126.5126989
2040,10,26,21,140.8487395
2040,10,26,22,137.3656581
2040,10,26,23,127.9419856
2040,10,26,24,153.4513819
2040,10,27,1,137.7400221
2040,10,27,2,141.6639328
2040,10,27,3,145.0888809
2040,10,27,4,122.8442344
2040,10,27,5,118.450333
2040,10,27,6,109.2758578
2040,10,27,7,120.582144
2040,10,27,8,116.8320654
2040,10,27,9,157.7081869
2040,10,27,10,146.0207197
2040,10,27,11,141.9884953
2040,10,27,12,180
2040,10,27,13,137.3649006
2040,10,27,14,143.0328138
2040,10,27,15,140.082401
2040,10,27,16,114.1734559
2040,10,27,17,149.9927278
2040,10,27,18,158.4252919
2040,10,27,19,123.7476693
2040,10,27,20,126.5126989
2040,10,27,21,140.8487395
2040,10,27,22,137.3656581
2040,10,27,23,127.9419856
2040,10,27,24,153.4513819
2040,10,28,1,137.7400221
2040,10,28,2,141.6639328
2040,10,28,3,145.0888809
2040,10,28,4,122.8442344
2040,10,28,5,118.450333
2040,10,28,6,109.2758578
2040,10,28,7,120.582144
2040,10,28,8,116.8320654
2040,10,28,9,157.7081869
2040,10,28,10,146.0207197
2040,10,28,11,141.9884953
2040,10,28,12,180
2040,10,28,13,137.3649006
2040,10,28,14,143.0328138
2040,10,28,15,140.082401
2040,10,28,16,114.1734559
2040,10,28,17,149.9927278
2040,10,28,18,158.4252919
2040,10,28,19,123.7476693
2040,10,28,20,126.5126989
2040,10,28,21,140.8487395
2040,10,28,22,137.3656581
2040,10,28,23,127.9419856
2040,10,28,24,153.4513819
2040,10,29,1,137.7400221
2040,10,29,2,141.6639328
2040,10,29,3,145.0888809
2040,10,29,4,122.8442344
2040,10,29,5,118.450333
2040,10,29,6,109.2758578
2040,10,29,7,120.582144
2040,10,29,8,116.8320654
2040,10,29,9,157.7081869
2040,10,29,10,146.0207197
2040,10,29,11,141.9884953
2040,10,29,12,180
2040,10,29,13,137.3649006
2040,10,29,14,143.0328138
2040,10,29,15,140.082401
2040,10,29,16,114.1734559
2040,10,29,17,149.9927278
2040,10,29,18,158.4252919
2040,10,29,19,123.7476693
2040,10,29,20,126.5126989
2040,10,29,21,140.8487395
2040,10,29,22,137.3656581
2040,10,29,23,127.9419856
2040,10,29,24,153.4513819
2040,10,30,1,137.7400221
2040,10,30,2,141.6639328
2040,10,30,3,145.0888809
2040,10,30,4,122.8442344
2040,10,30,5,118.450333
2040,10,30,6,109.2758578
2040,10,30,7,120.582144
2040,10,30,8,116.8320654
2040,10,30,9,157.7081869
2040,10,30,10,146.0207197
2040,10,30,11,141.9884953
2040,10,30,12,180
2040,10,30,13,137.3649006
2040,10,30,14,143.0328138
2040,10,30,15,140.082401
2040,10,30,16,114.1734559
2040,10,30,17,149.9927278
2040,10,30,18,158.4252919
2040,10,30,19,123.7476693
2040,10,30,20,126.5126989
2040,10,30,21,140.8487395
2040,10,30,22,137.3656581
2040,10,30,23,127.9419856
2040,10,30,24,153.4513819
2040,10,31,1,137.7400221
2040,10,31,2,141.6639328
2040,10,31,3,145.0888809
2040,10,31,4,122.8442344
2040,10,31,5,118.450333
2040,10,31,6,109.2758578
2040,10,31,7,120.582144
2040,10,31,8,116.8320654
2040,10,31,9,157.7081869
2040,10,31,10,146.0207197
2040,10,31,11,141.9884953
2040,10,31,12,180
2040,10,31,13,137.3649006
2040,10,31,14,143.0328138
2040,10,31,15,140.082401
2040,10,31,16,114.1734559
2040,10,31,17,149.9927278
2040,10,31,18,158.4252919
2040,10,31,19,123.7476693
2040,10,31,20,126.5126989
2040,10,31,21,140.8487395
2040,10,31,22,137.3656581
2040,10,31,23,127.9419856
2040,10,31,24,153.4513819
2040,11,1,1,133.231301
2040,11,1,2,121.9592499
2040,11,1,3,138.7784925
2040,11,1,4,145.7865102
2040,11,1,5,137.6532615
2040,11,1,6,117.6359938
2040,11,1,7,109.4435224
2040,11,1,8,115.1486411
2040,11,1,9,114.4379688
2040,11,1,10,140.8315456
2040,11,1,11,140.1603551
2040,11,1,12,136.4095851
2040,11,1,13,180
2040,11,1,14,137.6927433
2040,11,1,15,169.7716978
2040,11,1,16,173.6211723
2040,11,1,17,143.6347527
2040,11,1,18,133.3102645
2040,11,1,19,143.7926798
2040,11,1,20,115.8198315
2040,11,1,21,123.4990397
2040,11,1,22,130.7242073
2040,11,1,23,141.6211814
2040,11,1,24,110.6871988
2040,11,2,1,133.231301
2040,11,2,2,121.9592499
2040,11,2,3,138.7784925
2040,11,2,4,145.7865102
2040,11,2,5,137.6532615
2040,11,2,6,117.6359938
2040,11,2,7,109.4435224
2040,11,2,8,115.1486411
2040,11,2,9,114.4379688
2040,11,2,10,140.8315456
2040,11,2,11,140.1603551
2040,11,2,12,136.4095851
2040,11,2,13,180
2040,11,2,14,137.6927433
2040,11,2,15,169.7716978
2040,11,2,16,173.6211723
2040,11,2,17,143.6347527
2040,11,2,18,133.3102645
2040,11,2,19,143.7926798
2040,11,2,20,115.8198315
2040,11,2,21,123.4990397
2040,11,2,22,130.7242073
2040,11,2,23,141.6211814
2040,11,2,24,110.6871988
2040,11,3,1,133.231301
2040,11,3,2,121.9592499
2040,11,3,3,138.7784925
2040,11,3,4,145.7865102
2040,11,3,5,137.6532615
2040,11,3,6,117.6359938
2040,11,3,7,109.4435224
2040,11,3,8,115.1486411
2040,11,3,9,114.4379688
2040,11,3,10,140.8315456
2040,11,3,11,140.1603551
2040,11,3,12,136.4095851
2040,11,3,13,180
2040,11,3,14,137.6927433
2040,11,3,15,169.7716978
2040,11,3,16,173.6211723
2040,11,3,17,143.6347527
2040,11,3,18,133.3102645
2040,11,3,19,143.7926798
2040,11,3,20,115.8198315
2040,11,3,21,123.4990397
2040,11,3,22,130.7242073
2040,11,3,23,141.6211814
2040,11,3,24,110.6871988
2040,11,4,1,133.231301
2040,11,4,2,121.9592499
2040,11,4,3,138.7784925
2040,11,4,4,145.7865102
2040,11,4,5,137.6532615
2040,11,4,6,117.6359938
2040,11,4,7,109.4435224
2040,11,4,8,115.1486411
2040,11,4,9,114.4379688
2040,11,4,10,140.8315456
2040,11,4,11,140.1603551
2040,11,4,12,136.4095851
2040,11,4,13,180
2040,11,4,14,137.6927433
2040,11,4,15,169.7716978
2040,11,4,16,173.6211723
2040,11,4,17,143.6347527
2040,11,4,18,133.3102645
2040,11,4,19,143.7926798
2040,11,4,20,115.8198315
2040,11,4,21,123.4990397
2040,11,4,22,130.7242073
2040,11,4,23,141.6211814
2040,11,4,24,110.6871988
2040,11,5,1,133.231301
2040,11,5,2,121.9592499
2040,11,5,3,138.7784925
2040,11,5,4,145.7865102
2040,11,5,5,137.6532615
2040,11,5,6,117.6359938
2040,11,5,7,109.4435224
2040,11,5,8,115.1486411
2040,11,5,9,114.4379688
2040,11,5,10,140.8315456
2040,11,5,11,140.1603551
2040,11,5,12,136.4095851
2040,11,5,13,180
2040,11,5,14,137.6927433
2040,11,5,15,169.7716978
2040,11,5,16,173.6211723
2040,11,5,17,143.6347527
2040,11,5,18,133.3102645
2040,11,5,19,143.7926798
2040,11,5,20,115.8198315
2040,11,5,21,123.4990397
2040,11,5,22,130.7242073
2040,11,5,23,141.6211814
2040,11,5,24,110.6871988
2040,11,6,1,133.231301
2040,11,6,2,121.9592499
2040,11,6,3,138.7784925
2040,11,6,4,145.7865102
2040,11,6,5,137.6532615
2040,11,6,6,117.6359938
2040,11,6,7,109.4435224
2040,11,6,8,115.1486411
2040,11,6,9,114.4379688
2040,11,6,10,140.8315456
2040,11,6,11,140.1603551
2040,11,6,12,136.4095851
2040,11,6,13,180
2040,11,6,14,137.6927433
2040,11,6,15,169.7716978
2040,11,6,16,173.6211723
2040,11,6,17,143.6347527
2040,11,6,18,133.3102645
2040,11,6,19,143.7926798
2040,11,6,20,115.8198315
2040,11,6,21,123.4990397
2040,11,6,22,130.7242073
2040,11,6,23,141.6211814
2040,11,6,24,110.6871988
2040,11,7,1,133.231301
2040,11,7,2,121.9592499
2040,11,7,3,138.7784925
2040,11,7,4,145.7865102
2040,11,7,5,137.6532615
2040,11,7,6,117.6359938
2040,11,7,7,109.4435224
2040,11,7,8,115.1486411
2040,11,7,9,114.4379688
2040,11,7,10,140.8315456
2040,11,7,11,140.1603551
2040,11,7,12,136.4095851
2040,11,7,13,180
2040,11,7,14,137.6927433
2040,11,7,15,169.7716978
2040,11,7,16,173.6211723
2040,11,7,17,143.6347527
2040,11,7,18,133.3102645
2040,11,7,19,143.7926798
2040,11,7,20,115.8198315
2040,11,7,21,123.4990397
2040,11,7,22,130.7242073
2040,11,7,23,141.6211814
2040,11,7,24,110.6871988
2040,11,8,1,133.231301
2040,11,8,2,121.9592499
2040,11,8,3,138.7784925
2040,11,8,4,145.7865102
2040,11,8,5,137.6532615
2040,11,8,6,117.6359938
2040,11,8,7,109.4435224
2040,11,8,8,115.1486411
2040,11,8,9,114.4379688
2040,11,8,10,140.8315456
2040,11,8,11,140.1603551
2040,11,8,12,136.4095851
2040,11,8,13,180
2040,11,8,14,137.6927433
2040,11,8,15,169.7716978
2040,11,8,16,173.6211723
2040,11,8,17,143.6347527
2040,11,8,18,133.3102645
2040,11,8,19,143.7926798
2040,11,8,20,115.8198315
2040,11,8,21,123.4990397
2040,11,8,22,130.7242073
2040,11,8,23,141.6211814
2040,11,8,24,110.6871988
2040,11,9,1,133.231301
2040,11,9,2,121.9592499
2040,11,9,3,138.7784925
2040,11,9,4,145.7865102
2040,11,9,5,137.6532615
2040,11,9,6,117.6359938
2040,11,9,7,109.4435224
2040,11,9,8,115.1486411
2040,11,9,9,114.4379688
2040,11,9,10,140.8315456
2040,11,9,11,140.1603551
2040,11,9,12,136.4095851
2040,11,9,13,180
2040,11,9,14,137.6927433
2040,11,9,15,169.7716978
2040,11,9,16,173.6211723
2040,11,9,17,143.6347527
2040,11,9,18,133.3102645
2040,11,9,19,143.7926798
2040,11,9,20,115.8198315
2040,11,9,21,123.4990397
2040,11,9,22,130.7242073
2040,11,9,23,141.6211814
2040,11,9,24,110.6871988
2040,11,10,1,133.231301
2040,11,10,2,121.9592499
2040,11,10,3,138.7784925
2040,11,10,4,145.7865102
2040,11,10,5,137.6532615
2040,11,10,6,117.6359938
2040,11,10,7,109.4435224
2040,11,10,8,115.1486411
2040,11,10,9,114.4379688
2040,11,10,10,140.8315456
2040,11,10,11,140.1603551
2040,11,10,12,136.4095851
2040,11,10,13,180
2040,11,10,14,137.6927433
2040,11,10,15,169.7716978
2040,11,10,16,173.6211723
2040,11,10,17,143.6347527
2040,11,10,18,133.3102645
2040,11,10,19,143.7926798
2040,11,10,20,115.8198315
2040,11,10,21,123.4990397
2040,11,10,22,130.7242073
2040,11,10,23,141.6211814
2040,11,10,24,110.6871988
2040,11,11,1,133.231301
2040,11,11,2,121.9592499
2040,11,11,3,138.7784925
2040,11,11,4,145.7865102
2040,11,11,5,137.6532615
2040,11,11,6,117.6359938
2040,11,11,7,109.4435224
2040,11,11,8,115.1486411
2040,11,11,9,114.4379688
2040,11,11,10,140.8315456
2040,11,11,11,140.1603551
2040,11,11,12,136.4095851
2040,11,11,13,180
2040,11,11,14,137.6927433
2040,11,11,15,169.7716978
2040,11,11,16,173.6211723
2040,11,11,17,143.6347527
2040,11,11,18,133.3102645
2040,11,11,19,143.7926798
2040,11,11,20,115.8198315
2040,11,11,21,123.4990397
2040,11,11,22,130.7242073
2040,11,11,23,141.6211814
2040,11,11,24,110.6871988
2040,11,12,1,133.231301
2040,11,12,2,121.9592499
2040,11,12,3,138.7784925
2040,11,12,4,145.7865102
2040,11,12,5,137.6532615
2040,11,12,6,117.6359938
2040,11,12,7,109.4435224
2040,11,12,8,115.1486411
2040,11,12,9,114.4379688
2040,11,12,10,140.8315456
2040,11,12,11,140.1603551
2040,11,12,12,136.4095851
2040,11,12,13,180
2040,11,12,14,137.6927433
2040,11,12,15,169.7716978
2040,11,12,16,173.6211723
2040,11,12,17,143.6347527
2040,11,12,18,133.3102645
2040,11,12,19,143.7926798
2040,11,12,20,115.8198315
2040,11,12,21,123.4990397
2040,11,12,22,130.7242073
2040,11,12,23,141.6211814
2040,11,12,24,110.6871988
2040,11,13,1,133.231301
2040,11,13,2,121.9592499
2040,11,13,3,138.7784925
2040,11,13,4,145.7865102
2040,11,13,5,137.6532615
2040,11,13,6,117.6359938
2040,11,13,7,109.4435224
2040,11,13,8,115.1486411
2040,11,13,9,114.4379688
2040,11,13,10,140.8315456
2040,11,13,11,140.1603551
2040,11,13,12,136.4095851
2040,11,13,13,180
2040,11,13,14,137.6927433
2040,11,13,15,169.7716978
2040,11,13,16,173.6211723
2040,11,13,17,143.6347527
2040,11,13,18,133.3102645
2040,11,13,19,143.7926798
2040,11,13,20,115.8198315
2040,11,13,21,123.4990397
2040,11,13,22,130.7242073
2040,11,13,23,141.6211814
2040,11,13,24,110.6871988
2040,11,14,1,133.231301
2040,11,14,2,121.9592499
2040,11,14,3,138.7784925
2040,11,14,4,145.7865102
2040,11,14,5,137.6532615
2040,11,14,6,117.6359938
2040,11,14,7,109.4435224
2040,11,14,8,115.1486411
2040,11,14,9,114.4379688
2040,11,14,10,140.8315456
2040,11,14,11,140.1603551
2040,11,14,12,136.4095851
2040,11,14,13,180
2040,11,14,14,137.6927433
2040,11,14,15,169.7716978
